418, 2023-01-02T08:15:00.000-0300, 1387, 23.7
418, 2023-01-02T08:20:00.000-0300, 1392, null
418, 2023-01-02T08:25:00.000-0300, 1388, null
418, 2023-01-02T08:30:00.000-0300, 1392, 23.9
418, 2023-01-02T08:35:00.000-0300, 1387, null
418, 2023-01-02T08:40:00.000-0300, 1393, null
418, 2023-01-02T08:45:00.000-0300, 1389, 24.2
418, 2023-01-02T08:50:00.000-0300, 1364, null
418, 2023-01-02T08:55:00.000-0300, 1392, null
418, 2023-01-02T09:00:00.000-0300, 1391, 24.7
418, 2023-01-02T09:05:00.000-0300, 1388, null
418, 2023-01-02T09:10:00.000-0300, 1387, null
418, 2023-01-02T09:15:00.000-0300, 1380, 24.6
418, 2023-01-02T09:20:00.000-0300, 1381, null
418, 2023-01-02T09:25:00.000-0300, 1386, null
418, 2023-01-02T09:30:00.000-0300, 1382, 24.4
418, 2023-01-02T09:35:00.000-0300, 1386, null
418, 2023-01-02T09:40:00.000-0300, 1380, null
418, 2023-01-02T09:45:00.000-0300, 1385, 24.6
418, 2023-01-02T09:50:00.000-0300, 1377, null
418, 2023-01-02T09:55:00.000-0300, 1386, null
418, 2023-01-02T10:00:00.000-0300, 1386, 25.2
418, 2023-01-02T10:05:00.000-0300, 1374, null
418, 2023-01-02T10:10:00.000-0300, 1365, null
418, 2023-01-02T10:15:00.000-0300, 1370, 25.4
418, 2023-01-02T10:20:00.000-0300, 1361, null
418, 2023-01-02T10:25:00.000-0300, 1368, null
418, 2023-01-02T10:30:00.000-0300, 1363, 25.7
418, 2023-01-02T10:35:00.000-0300, 1358, null
418, 2023-01-02T10:40:00.000-0300, 1367, null
418, 2023-01-02T10:45:00.000-0300, 1368, 25.8
418, 2023-01-02T10:50:00.000-0300, 1359, null
418, 2023-01-02T10:55:00.000-0300, 1366, null
418, 2023-01-02T11:00:00.000-0300, 1373, 26.1
418, 2023-01-02T11:05:00.000-0300, 1369, null
418, 2023-01-02T11:10:00.000-0300, 1370, null
418, 2023-01-02T11:15:00.000-0300, 1377, 25.7
418, 2023-01-02T11:20:00.000-0300, 1368, null
418, 2023-01-02T11:25:00.000-0300, 1376, null
418, 2023-01-02T11:30:00.000-0300, 1375, 25.6
418, 2023-01-02T11:35:00.000-0300, 1375, null
418, 2023-01-02T11:40:00.000-0300, 1385, null
418, 2023-01-02T11:45:00.000-0300, 1386, 25.9
418, 2023-01-02T11:50:00.000-0300, 1379, null
418, 2023-01-02T11:55:00.000-0300, 1377, null
418, 2023-01-02T12:00:00.000-0300, 1370, 25.7
418, 2023-01-02T12:05:00.000-0300, 1366, null
418, 2023-01-02T12:10:00.000-0300, 1366, null
418, 2023-01-02T12:15:00.000-0300, 1359, 25.9
418, 2023-01-02T12:20:00.000-0300, 1343, null
418, 2023-01-02T12:25:00.000-0300, 1346, null
418, 2023-01-02T12:30:00.000-0300, 1350, 25.8
418, 2023-01-02T12:35:00.000-0300, 1346, null
418, 2023-01-02T12:40:00.000-0300, 1360, null
418, 2023-01-02T12:45:00.000-0300, 1365, 25.9
418, 2023-01-02T12:50:00.000-0300, 1361, null
418, 2023-01-02T12:55:00.000-0300, 1394, null
418, 2023-01-02T13:00:00.000-0300, 1393, 26.5
418, 2023-01-02T13:05:00.000-0300, 1413, null
418, 2023-01-02T13:10:00.000-0300, 1417, null
418, 2023-01-02T13:15:00.000-0300, 1421, 27.0
418, 2023-01-02T13:20:00.000-0300, 1426, null
418, 2023-01-02T13:25:00.000-0300, 1459, null
418, 2023-01-02T13:30:00.000-0300, 1459, 26.9
418, 2023-01-02T13:35:00.000-0300, 1480, null
418, 2023-01-02T13:40:00.000-0300, 1490, null
418, 2023-01-02T13:45:00.000-0300, 1508, 27.0
418, 2023-01-02T13:50:00.000-0300, 1524, null
418, 2023-01-02T13:55:00.000-0300, 1520, null
418, 2023-01-02T14:00:00.000-0300, 1550, 27.3
418, 2023-01-02T14:05:00.000-0300, 1539, null
418, 2023-01-02T14:10:00.000-0300, 1572, null
418, 2023-01-02T14:15:00.000-0300, 1600, 27.7
418, 2023-01-02T14:20:00.000-0300, 1592, null
